Ticker,EBIT,EV,EY,ROC,rank_EY,rank_ROC,score,out_in
KGEI,27443000.0,151260665.43631244,0.1814285288302843,0.0587905131396571,151.0,708.0,859.0,in
VINP,232117000.0,1710921134.8948154,0.1356678547397043,0.0683771585759621,203.0,656.0,859.0,in
LBRDA,1276000000.0,10572318004.529629,0.1206925481671387,0.0723479049725009,227.0,632.5,859.5,in
ON,1899700000.0,25987000177.152084,0.0731019350848439,0.1107251309968584,406.0,456.0,862.0,in
RUSHA,469839000.0,5944228015.468208,0.0790412142295642,0.1000834811845679,362.0,501.5,863.5,in
SEZL,81078791.0,2619506001.8903046,0.030951939389141,0.4190221778391576,754.0,110.0,864.0,in
FELE,238166000.0,4332205279.798393,0.0549756958910967,0.1423516599903651,507.0,360.0,867.0,in
MARA,629499000.0,5893998249.386824,0.1068033910708218,0.0760955142257737,261.0,606.0,867.0,in
GEHC,3086000000.0,45656761268.44173,0.067591303330862,0.1183010043701602,435.0,434.0,869.0,in
CSGS,142741000.0,2677323458.118843,0.0533148131829739,0.1477284605568601,524.0,346.0,870.0,in
APA,1908000000.0,13905625081.024475,0.1372106603538193,0.0656098483545957,201.0,670.0,871.0,in
SHIP,62208000.0,440176329.2708778,0.1413251823491811,0.0639361296482629,191.0,680.0,871.0,in
CENT,274447000.0,2528152369.4638214,0.108556352581789,0.0747214217726636,255.0,616.5,871.5,in
ASTH,113915000.0,1596769189.6462784,0.071340930635839,0.1099394785173346,413.0,460.0,873.0,in
WDFC,105067000.0,2732538200.8970947,0.0384503316240945,0.2347970859032806,667.0,208.0,875.0,in
LPLA,1667073000.0,33544406985.1687,0.0496974950470007,0.1595029810060073,556.0,321.0,877.0,in
CRVL,120824000.0,3468373288.0646744,0.0348359273829544,0.2656540982417104,701.0,177.0,878.0,in
ACIW,322880000.0,5497194361.741394,0.0587354164239007,0.1298480896389364,481.0,398.0,879.0,in
BKR,3463000000.0,50853036547.44975,0.0680981950167077,0.1135447063838158,433.0,446.0,879.0,in
YMAT,1512656.0,19893762.626773957,0.076036696947625,0.1007645995344989,381.0,498.0,879.0,in
ARCB,227694000.0,2185089953.754456,0.1042034903912182,0.0753318809149243,269.0,611.0,880.0,in
CDTG,2005082.0,9800249.82662797,0.2045949884412181,0.0514871500005597,134.0,747.0,881.0,in
LKQ,1220000000.0,13405120286.761047,0.0910100002015556,0.0813441792238965,307.0,576.0,883.0,in
LSTR,234097000.0,4806847390.11084,0.0487007348062701,0.1612791439488199,568.0,315.0,883.0,in
PTC,997196000.0,22037535797.635197,0.0452498867911995,0.179494328680058,604.0,280.0,884.0,in
SCVL,97800000.0,749866428.6485443,0.1304232277423876,0.0647655955620335,210.0,674.0,884.0,in
SRPT,279165000.0,2698367311.084465,0.1034570048537256,0.0750416315536936,272.0,612.0,884.0,in
UPBD,288126000.0,2589520710.5649967,0.1112661500734377,0.0711986713416489,247.0,637.0,884.0,in
CHRD,1168961000.0,6077511106.83786,0.1923420590189941,0.0529607784499561,143.0,742.0,885.0,in
HPK,291354000.0,1480266372.8710876,0.1968253858492354,0.0517724467391713,140.0,745.0,885.0,in
GASS,63301903.0,289264004.74518776,0.2188378158414924,0.0488248230723362,121.0,765.0,886.0,in
ORLY,3267612000.0,84652642615.70709,0.0386002362009393,0.2247321360409848,666.0,220.0,886.0,in
STRT,25643000.0,238530057.42173004,0.1075042712737129,0.0733675904255623,259.0,628.0,887.0,in
PEP,12865000000.0,224020260199.4743,0.0574278415199795,0.1295282012041642,489.0,399.0,888.0,in
RUBI,12363000.0,77501423.91502357,0.15951964977515,0.0571921578786673,174.0,715.0,889.0,in
MANH,261596000.0,10246864006.46521,0.0255293717019126,0.6241241014360323,802.0,88.0,890.0,in
CNXN,97494000.0,1289476758.4681091,0.0756074115797343,0.0991048502357315,384.0,508.0,892.0,in
META,71378000000.0,1640212053051.5618,0.0435175438853796,0.1884687082481794,625.0,269.0,894.0,in
FAST,1515400000.0,46851331330.5154,0.032344865278417,0.2834271606785494,733.0,162.0,895.0,in
ANDE,232517000.0,2084152028.409695,0.1115643181641702,0.0691413392456502,246.0,650.0,896.0,in
HON,8271000000.0,156101738150.22324,0.0529846758787558,0.1375428210330262,525.0,372.0,897.0,in
LMB,41835000.0,895922477.2504425,0.0466948882992536,0.1655147038459864,589.0,308.0,897.0,in
NXPI,3497000000.0,68164106244.02878,0.0513026604864541,0.1424207868371752,538.0,359.0,897.0,in
PKOH,91800000.0,918172818.5616302,0.0999811779919709,0.0748044328552803,283.0,615.0,898.0,in
ADEA,133726000.0,2386536244.9250355,0.0560335089334461,0.1285264619805758,498.0,401.0,899.0,in
EVER,31751000.0,822001116.7514801,0.0386264682041781,0.2153106478781549,665.0,234.0,899.0,in
XPEL,57774000.0,1453507513.9829023,0.0397479885340858,0.2053719331423249,654.0,245.0,899.0,in
ALGN,671764000.0,11166841035.921326,0.0601570307877652,0.1207973339006089,475.0,425.0,900.0,in
SMCI,1271489000.0,17524034837.96585,0.0725568632884315,0.1019489782443087,407.0,494.0,901.0,in
TILE,136759000.0,1960313560.6117933,0.0697638391877057,0.1041348127752633,421.0,481.0,902.0,in
STLD,2039228000.0,27346889609.23965,0.0745689191399305,0.0975584038722768,391.0,512.0,903.0,in
KLAC,4946614000.0,183059506239.4995,0.0270218908682528,0.3662904991032698,786.0,119.0,905.0,in
CRAI,70659000.0,1489143173.2430573,0.047449433519625,0.1582536753178108,582.0,324.0,906.0,in
ICFI,167648000.0,2215433689.7518005,0.0756727681697311,0.0930952642737594,383.0,525.0,908.0,in
MEDP,446870000.0,16726454595.540833,0.026716361046359,0.3579034372729915,789.0,120.0,909.0,in
SNEX,1889300000.0,22297577829.42643,0.0847311763839507,0.0814525481675008,334.0,575.0,909.0,in
ACCL,1079905.0,41556717.36696339,0.025986292191079,0.4125724166492199,798.0,112.0,910.0,in
ADMA,139644000.0,4469999058.755684,0.0312402750346155,0.2812698272024685,747.0,164.0,911.0,in
REGN,4835100000.0,86306622395.67725,0.0560223522342611,0.1258655518185699,499.0,412.0,911.0,in
ROST,2820541000.0,61765746265.86124,0.0456651327073652,0.1627476058764389,599.0,314.0,913.0,in
CHTR,12731000000.0,123490915747.96852,0.1030926033942657,0.0709457388532547,274.0,641.0,915.0,in
ELTK,5097000.0,56090053.22108078,0.0908717269336509,0.0757197611195293,308.0,608.0,916.0,in
NSSC,46259000.0,1388057661.9805603,0.0333264253114636,0.2453993262778175,718.0,200.0,918.0,in
SFWL,14465000.0,130911692.4919014,0.1104943319015973,0.0665571567923729,252.0,668.0,920.0,in
CVCO,211587000.0,4547120356.239807,0.0465320869964765,0.1548188120804141,591.0,330.0,921.0,in
ACHC,458247000.0,3248973821.7601748,0.1410436110413898,0.054876213062648,194.0,728.0,922.0,in
ODFL,1557809000.0,34780375085.9129,0.0447898849897958,0.1647377403649652,611.0,311.0,922.0,in
SMID,10049000.0,175785679.19302368,0.0571662040169129,0.1186632815728877,490.0,432.0,922.0,in
MGIC,61356000.0,1307401120.5959797,0.0469297440804019,0.1525509696668324,586.0,337.0,923.0,in
RMR,50658000.0,416089294.61831856,0.1217479052097913,0.0594609568122222,224.0,701.0,925.0,in
EXPE,1788000000.0,39113796049.82001,0.0457127709548464,0.1555458895171813,598.0,328.0,926.0,in
MZTI,225419000.0,4438838972.77832,0.0507833245094961,0.1345624403056351,545.0,381.0,926.0,in
ACMR,170451000.0,2869456968.606392,0.0594018317280369,0.1124705298587874,480.0,449.0,929.0,in
EXLS,280603000.0,7112927740.105148,0.0394497189136145,0.1872049518716292,658.0,272.0,930.0,in
FONR,13805849.0,99317668.80441284,0.1390069779747648,0.0543904881302649,199.0,731.0,930.0,in
MIDD,669549000.0,9527915802.665192,0.070272346425722,0.0959267565776296,418.0,517.0,935.0,in
SWKH,23057000.0,241624924.82095143,0.0954247580918469,0.0705715632441432,292.0,643.0,935.0,in
LRCX,6136332000.0,254184287793.0191,0.0241412718830079,0.3566478059238808,814.0,122.0,936.0,in
MAR,3846000000.0,101510632330.09546,0.0378876568071554,0.1902924150215229,674.0,264.0,938.0,in
GOCO,67816000.0,552516919.1784859,0.1227401327380757,0.0565600896741306,222.0,717.0,939.0,in
RIGL,26284000.0,856876686.1625977,0.0306741920097152,0.260198980349453,760.0,182.0,942.0,in
RCKY,31066000.0,348793800.1703377,0.0890669501144474,0.0735135083970477,316.0,627.0,943.0,in
MAZE,57586000.0,1772397902.8828888,0.0324904469286121,0.2305404204382133,731.0,213.0,944.0,in
NBIX,612600000.0,14242714765.915771,0.0430114630580128,0.1610833552458585,628.0,316.0,944.0,in
OPCH,332628000.0,6054030265.164261,0.0549432337519004,0.1164871062499912,508.0,437.0,945.0,in
OTTR,408707000.0,4127711988.057251,0.0990153870188898,0.0677255668501373,285.0,660.0,945.0,in
PCTY,304024000.0,8272239022.764099,0.0367523229398191,0.1931089677425501,687.0,258.0,945.0,in
CORT,136951000.0,3778024973.0,0.0362493633522099,0.1934901871027263,689.0,257.0,946.0,in
PN,1478311.0,17151064.61118698,0.086193541538859,0.0745315833490129,326.0,620.0,946.0,in
UCFI,5541901.0,246382009.9556427,0.0224931235888437,0.3731809293192659,831.0,117.0,948.0,in
ABNB,2553000000.0,79330772243.37102,0.032181711179716,0.2302281540265127,737.0,214.0,951.0,in
PTRN,91333000.0,2617577000.1503325,0.0348921922811648,0.1944765615850607,700.0,255.0,955.0,in
STRA,157276000.0,1942966473.991478,0.0809463272296739,0.0767876105546591,352.0,603.0,955.0,in
ZBRA,765000000.0,14017719079.287598,0.0545737859114578,0.1135688836104513,511.0,445.0,956.0,in
CPRT,1696714000.0,34291802022.59001,0.0494787062774442,0.1294665673489949,557.0,400.0,957.0,in
CHDN,863000000.0,12403585166.879028,0.0695766577476685,0.0915990022820145,424.0,534.0,958.0,in
NVDA,84273000000.0,4605942184860.2295,0.0182965822447806,0.8292138148184591,881.0,77.0,958.0,in
YDDL,8418847.0,298673434.9643097,0.0281874650184607,0.259457856054517,775.0,183.0,958.0,in
ITRI,299910000.0,4670720329.75,0.0642106524960899,0.099185016716037,453.0,506.0,959.0,in
CART,489000000.0,10515787261.880112,0.0465015112822444,0.1382136800452233,592.0,368.0,960.0,in
CME,4702300000.0,96759850068.51028,0.0485976362785862,0.1323871810536806,570.0,392.0,962.0,in
MNKD,68499000.0,1797718114.565496,0.0381033040970141,0.1723804706433031,672.0,292.0,964.0,in
TIGO,1123000000.0,14619739144.058228,0.0768139560449278,0.0787517531556802,373.0,593.0,966.0,in
GRAN,1903705.0,107557574.27495098,0.0176994043686177,0.7921720111886669,888.0,79.0,967.0,in
CRMT,93451000.0,1053830167.6142178,0.0886774765724966,0.0689620310705862,318.0,651.0,969.0,in
CTAS,2365310000.0,77620898370.3003,0.0304725924288584,0.2351764775598463,763.0,207.0,970.0,in
RECT,2658455.0,26981656.414848328,0.0985282355955367,0.0627284163521462,286.0,687.0,973.0,in
BENF,14185000.0,188279371.27828076,0.0753401708519319,0.0792745969206695,386.0,588.0,974.0,in
IDXX,1141036000.0,57866035121.0802,0.0197185792600524,0.3735248932901529,859.0,116.0,975.0,in
LQDT,35066000.0,805657909.3423252,0.0435246766566533,0.1441657005188419,624.0,352.0,976.0,in
RITR,11564433.0,135414489.07306004,0.085400263141418,0.0698637921527304,332.0,645.0,977.0,in
PCYO,17896000.0,241678845.6240654,0.0740486820589894,0.0804853587346133,399.0,581.0,980.0,in
STX,1834000000.0,71265241493.69678,0.0257348457896155,0.2608077360637088,800.0,180.0,980.0,in
MNST,1930294000.0,73240831089.21606,0.0263554355035741,0.2517141994999344,792.0,189.0,981.0,in
AVAH,156214000.0,3101979943.3019896,0.0503594487570134,0.1183548782538992,549.0,433.0,982.0,in
ORIS,2153000.0,1356001.7553567886,1.5877560567268636,0.0223709229953969,58.0,924.0,982.0,in
COCO,70788000.0,2923500618.2769165,0.0242134376703918,0.2703369473479192,812.0,172.0,984.0,in
CPB,1141000000.0,14909005341.937511,0.0765309270357884,0.0756480806205662,375.0,609.0,984.0,in
LYTS,36167000.0,650526708.5624695,0.0555964874677038,0.1041214438296377,502.0,482.0,984.0,in
MSFT,126012000000.0,3624058958328.8193,0.0347709574951585,0.1780902068193574,702.0,282.0,984.0,in
GOOG,120083000000.0,3894316118633.092,0.030835452578038,0.2200297567786454,756.0,228.5,984.5,in
SMLR,20933000.0,307346707.2246399,0.0681087498513529,0.0889157905914834,432.0,553.0,985.0,in
GOOGL,120083000000.0,3901856269289.8696,0.0307758645404575,0.2200297567786454,757.0,228.5,985.5,in
SEAT,45891000.0,267659348.25642204,0.1714530065881938,0.0371621348043463,162.0,826.0,988.0,in
CARG,147913000.0,3657460535.467224,0.0404414479843744,0.1504742217280328,649.0,342.0,991.0,in
LWAY,14074000.0,319335503.6469631,0.0440727693578328,0.137949285945326,621.0,370.0,991.0,in
ERIC,6143000000.0,34450541252.85918,0.1783135990494828,0.0346022125588626,155.0,838.0,993.0,in
PAGP,1656000000.0,12058608433.76522,0.1373292788380993,0.0429148958225355,200.0,793.0,993.0,in
DENN,51365000.0,727851717.0128155,0.0705706929026803,0.0798795081419091,415.0,583.0,998.0,in
GDEN,107678000.0,1153799832.5222492,0.0933246798663611,0.0595471940186254,298.0,700.0,998.0,in
SFM,511704000.0,8717158937.43026,0.0587007766719515,0.0961339499735384,482.0,516.0,998.0,in
TAYD,9627327.0,211392553.7864685,0.0455424130488755,0.1298909264939873,601.0,397.0,998.0,in
CHRW,669141000.0,21292381183.20352,0.0314263113290424,0.1942760170485558,744.0,256.0,1000.0,in
TBCH,18740000.0,344932662.3155632,0.0543294446927604,0.1035170383300282,515.0,485.0,1000.0,in
LZ,43529000.0,1729593554.6638718,0.0251671844420462,0.2483426328461073,806.0,196.0,1002.0,in
BIIB,2156300000.0,31675422196.75977,0.0680748621630236,0.0827493840710409,434.0,569.0,1003.0,in
NCSM,8668000.0,86351736.81228638,0.1003801465955771,0.0560719853545252,282.0,721.0,1003.0,in
TRIP,133000000.0,1556383450.853309,0.085454519531855,0.0653562653562653,331.0,672.0,1003.0,in
TLIH,3564000.0,48400693.3493675,0.0736353087810998,0.0765924525058024,401.0,604.0,1005.0,in
RPGL,520469.0,10086693.097622871,0.0515995673668963,0.1069011086336053,534.0,472.0,1006.0,in
SENEB,88695000.0,1084408360.708664,0.0817911436444823,0.0674554916961183,346.0,662.5,1008.5,in
FCHL,196000.0,6155300.16374588,0.031842476367671,0.1895551257253385,743.0,267.0,1010.0,in
URBN,506241000.0,7944242977.970947,0.0637242593666615,0.0885416885292006,456.0,554.0,1010.0,in
CSCO,12693000000.0,314972790570.4735,0.0402987190639885,0.1420752182672935,650.0,362.0,1012.0,in
EA,1663000000.0,50961703380.5,0.0326323472271598,0.175144813059505,728.0,285.0,1013.0,in
FSLR,1445208000.0,24970491942.00569,0.0578766330818197,0.0926169177975572,486.0,529.0,1015.0,in
LE,50935000.0,696571735.3274155,0.0731224042216679,0.0755881510546131,405.0,610.0,1015.0,in
FLEX,1241000000.0,24804972234.084946,0.0500302918418396,0.1086404622253348,551.0,465.0,1016.0,in
HAS,668200000.0,14928027270.357931,0.0447614402022711,0.1274801587301587,612.0,405.0,1017.0,in
TTEK,418256000.0,9696183570.371674,0.0431361470174772,0.132071277364334,627.0,393.0,1020.0,in
SENEA,88695000.0,1102506473.6785889,0.0804485072128991,0.0674554916961183,358.0,662.5,1020.5,in
MPAA,39863000.0,433983227.9382372,0.0918537801319666,0.0565269056897011,303.0,718.0,1021.0,in
HLIT,65259000.0,1195829235.7958145,0.0545721730549351,0.0976681119054852,512.0,510.0,1022.0,in
DAVE,68343000.0,3195784282.860138,0.0213853608225505,0.257434730692301,843.0,186.0,1029.0,in
HCAI,2444070.0,28195109.444179416,0.0866841820507475,0.0591240462196492,324.0,706.0,1030.0,in
OSIS,217524000.0,5206880975.819885,0.0417762574197786,0.1301708011532758,635.0,395.0,1030.0,in
CNXC,621102000.0,7198154358.33252,0.086286285217129,0.057991948192657,325.0,710.0,1035.0,in
MELI,2597000000.0,113853238211.00636,0.0228100670723737,0.2345768223286062,826.0,209.0,1035.0,in
EXPO,119557000.0,3530874358.461724,0.0338604515092649,0.1568285625086903,710.0,326.0,1036.0,in
GLPI,1176674000.0,20283250299.645416,0.0580121027259901,0.0889522856865526,484.0,552.0,1036.0,in
GDRX,84382000.0,1085273449.7645864,0.0777518329765681,0.0646792710838848,364.0,675.0,1039.0,in
LGIH,212146000.0,2466658200.215912,0.0860054303354353,0.0576852693271728,327.0,714.0,1041.0,in
NDSN,701804000.0,16099450289.83197,0.0435917989351004,0.121971986228958,623.0,421.0,1044.0,in
SGC,20652000.0,233391772.92916107,0.0884864095285324,0.0556909867541096,319.0,725.0,1044.0,in
RRR,557010000.0,9555467766.843174,0.0582922797283443,0.085664272211255,483.0,562.0,1045.0,in
EHTH,30471000.0,182936680.23112532,0.1665658301085513,0.0283205630095582,164.0,882.0,1046.0,in
SMPL,159152000.0,2140205677.0440445,0.0743629463780385,0.0688605421720631,394.0,652.0,1046.0,in
INEO,1369000.0,28581374.794478416,0.0478983257398966,0.1080675718345437,579.0,468.0,1047.0,in
SKBL,1792623.0,55445521.40202284,0.0323312497505812,0.1640146156502301,734.0,313.0,1047.0,in
INSE,34600000.0,574612548.928215,0.0602144872480369,0.0812778952313836,473.0,577.0,1050.0,in
NATR,18572000.0,310255570.3709717,0.0598603273352788,0.0816183030319011,477.0,574.0,1051.0,in
ADSK,1369000000.0,63537271820.06836,0.0215464082857835,0.2293900804289544,840.0,216.0,1056.0,in
HELE,143586000.0,1423423502.7630403,0.1008737032382013,0.0473737972282966,279.0,777.0,1056.0,in
OLED,238803000.0,5799229190.804901,0.041178403567605,0.1242452637291112,639.0,417.0,1056.0,in
ZYBT,18437000.0,121855169.10206091,0.1513025679243686,0.0301010279116544,184.0,872.0,1056.0,in
ALRM,153233000.0,2440553603.7358665,0.0627861644855656,0.0779402369849524,461.0,598.0,1059.0,in
TSCO,1467532000.0,31535012032.03804,0.0465365923599159,0.1076758001146364,590.0,470.0,1060.0,in
INTU,5081000000.0,185035166796.875,0.0274596450391386,0.1808828764684941,782.0,279.0,1061.0,in
EWCZ,42363000.0,554974411.1255774,0.0763332491566251,0.0626132530868394,377.0,688.0,1065.0,in
BUUU,1033628.0,116998613.0,0.0088345320811623,0.6263747784325905,979.0,87.0,1066.0,in
MCRI,92503000.0,1643764501.5047836,0.0562750928830244,0.0825619618585032,496.0,571.0,1067.0,in
BGC,264218000.0,4950236839.259682,0.0533748199489207,0.0904010357432703,523.0,545.0,1068.0,in
SLSN,5132000.0,119693267.5,0.0428762628608162,0.114349376114082,630.0,441.0,1071.0,in
HWKN,119815000.0,3246182584.36351,0.0369095073632441,0.1329111326315883,685.0,389.0,1074.0,in
RBNE,1064466.0,9707515.727030754,0.1096538012332006,0.0380333163913822,253.0,821.0,1074.0,in
WEN,396294000.0,5208499189.326372,0.0760860250899364,0.0612535608132024,380.0,694.0,1074.0,in
HCHL,1497877.0,82682119.3356018,0.0181160934436163,0.2494869939645173,882.0,194.0,1076.0,in
UFPT,81086000.0,2116760695.92572,0.038306644750194,0.1268133847972825,670.0,407.0,1077.0,in
HOUR,1209148.0,62275063.18719482,0.0194162468589614,0.2269444071150844,861.0,217.0,1078.0,in
MGPI,76881000.0,825215611.9761181,0.0931647425039566,0.0467206345367224,299.0,779.0,1078.0,in
SNCY,113874000.0,1353155070.6722832,0.0841544346749736,0.0516951857116202,336.0,746.0,1082.0,in
LHAI,1090703.0,116394613.69043732,0.0093707343099297,0.4218950839126784,975.0,108.0,1083.0,in
RYAAY,1850900000.0,36351231233.91148,0.0509171199206404,0.090613128108722,544.0,540.0,1084.0,in
CSX,5387000000.0,83398907918.3695,0.0645931719546348,0.071225523250433,450.0,636.0,1086.0,in
AHCO,262687000.0,3442544507.0,0.0763060577621749,0.0578820425902471,378.0,711.0,1089.0,in
WING,168482000.0,8157757266.599365,0.0206529802853809,0.2096063458413888,849.0,240.0,1089.0,in
PSMT,218013000.0,4030058039.858544,0.0540967395118836,0.0821869936659471,517.0,573.0,1090.0,in
THH,253209000.0,3203846652.7729034,0.0790328088208746,0.0547653694454706,363.0,729.0,1092.0,in
TXN,5961000000.0,179231869944.5262,0.0332585940315468,0.1379446000046282,721.0,371.0,1092.0,in
WIX,155091000.0,5882084900.284531,0.0263666714488425,0.1675489333935435,791.0,301.0,1092.0,in
APP,1894265000.0,216900124421.1618,0.0087333513756859,0.3780676778196331,980.0,115.0,1095.0,in
INOD,24336000.0,1997828653.6372373,0.0121812248291133,0.2957633504290124,946.0,153.0,1099.0,in
PGNY,67455000.0,2167430261.425728,0.0311221086096806,0.1441010533871384,750.0,353.0,1103.0,in
YTRA,87104000.0,287709125.77837944,0.3027502160883686,0.0100814021371128,105.0,998.0,1103.0,in
EFTY,1000686.0,300664603.20562744,0.0033282467883844,1.0127160540055318,1033.0,71.0,1104.0,in
TXRH,517745000.0,12622852878.12941,0.0410164805847539,0.1092203312313885,641.0,463.0,1104.0,in
PLXS,199623000.0,4012646730.151672,0.049748461159065,0.0892232837000333,555.0,550.0,1105.0,in
SKYW,546483000.0,6480929724.610138,0.0843216981546384,0.047998513888163,335.0,773.0,1108.0,in
AAON,209496000.0,6506569291.205475,0.0321976130006273,0.1372735189411586,736.0,374.0,1110.0,in
